"StedID","Stedtekst","Vandområde","Dato","Medie","Prøvetype","Dybde (m)","Målested, x-koordinat","Målested, y-koordinat","Faktiske dybder (m)","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
56000028,"VEDSØ, kemi","Ved Sø","13.07.2010 12.00.00 +02:00","Sø","Blandingsprøve",0.6,657522.9998674385,6148041.003703891,"0,6; 1; 0,2","Total","Chlorophyl A"," =",22,"µg/l",9999999,NA,2
52000230,"HØJENG MOSE DYBESTE STED","Højeng mose","05.08.1991 12.00.00 +02:00","Sø","Blandingsprøve",0.8666666666666667,706564.9998261415,6184089.0036460245,"0,2; 1,6; 0,8","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.17,"mg/l",9999999,NA,2
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","28.09.1999 12.00.00 +02:00","Sø","Blandingsprøve",2.8333333333333335,520068.9999831031,6174893.003667407,"5; 3,3; 0,2","Total","Nitrogen,total N"," =",0.92,"mg/l",9999999,NA,2
57000022,"SØGAARD SØ, HERLUFMAGLE, kemi","Søgård Sø, sjælland","24.04.1985 12.00.00 +02:00","Sø","Blandingsprøve",1.04,673508.9998539868,6132540.003723308,"0,5; 2; 1,5; 1; 0,2","Total","Chlorophyl A"," =",45.5,"µg/l",9999999,NA,2
52000013,"GUNDSØMAGLE SØ ST AMT","Østrup-gundsømagle Sø","09.07.1991 12.00.00 +02:00","Sø","Blandingsprøve",0.6,700367.9998314561,6180364.003653126,"1; 0,2","Total","Suspenderede stoffer"," =",26,"mg/l",9999999,NA,2
21000340,"BRASSØ, BRA 1","Brassø","10.07.2018 12.00.00 +02:00","Sø","Blandingsprøve",3.3,536231.9999695575,6221992.003602212,"3; 6; 0,2; 4","Total","Suspenderede stoffer"," =",1,"mg/l",0.2,NA,3
16000065,"SKØR SØ, Vandkemi","Skør Sø","24.08.2017 12.00.00 +02:00","Sø","Blandingsprøve",0.475,491055.000007496,6267116.003538018,"0,75; 0,2","Total","Konduktivitet"," =",13.15,"mS/m",9999999,NA,3
45000018,"Arreskov Sø /004","Arreskov Sø","09.06.2022 12.00.00 +02:00","Sø","Blandingsprøve",1.1,583298.9999297413,6113387.003748382,"0,2; 2","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.0082,"mg/l",0.005,NA,2
14000014,"MADUM SØ - vandkemi","Madum Sø","01.04.1997 12.00.00 +02:00","Sø","Blandingsprøve",3,557194.9999521633,6295420.00349749,"3","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.1,"mg/l",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","09.05.1989 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",1.1,532692.9999725125,6208262.00362139,"1,1","Total","pH"," =",8.01,"pH",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","21.03.2002 12.00.00 +01:00","Sø","Blandingsprøve",1.1,532692.9999725125,6208262.00362139,"1,1","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.021,"mg/l",9999999,NA,2
47000014,"OLLERUP SØ AMTST.1","Ollerup Sø","27.05.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.5,594807.9999200405,6103529.0037638005,"0,5","Total","Oxygenmætning"," =",143,"pct",9999999,NA,2
25000056,"ELVÆRKS SØ","Elværkssø","14.08.1989 12.00.00 +02:00","Sø","Blandingsprøve",0,508105.9999931828,6201831.003630227,"0","Ej oplyst","Ortho-phosphat-P"," =",0.027,"mg/l",9999999,NA,2
9000019,"ULVEDYBET - vandkemi","Ulvedybet nord","13.06.2000 12.00.00 +02:00","Sø","Blandingsprøve",1,539588.999966972,6327186.003450784,"1","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.017,"mg/l",9999999,NA,2
23000008,"Rugaard NØRRESØ, MIDT - vandkemi","Nørresø ved rugård","05.11.2014 12.00.00 +01:00","Sø","Blandingsprøve",0.85,612263.9999057881,6239269.003578749,"0,2; 1,5","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",21,"mg Pt/l",1,NA,3
52000014,"SØNDERSØ, kemi","Sønder Sø 1","04.10.1995 12.00.00 +01:00","Sø","Blandingsprøve",0.9666666666666668,710237.9998229623,6186185.0036417935,"0,2; 0,9; 1,8","Total","pH"," =",8.4,"pH",9999999,NA,2
53000001,"KARLSTRUP SØ, kemi","Karlstrup kalkgrav","23.07.2003 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,702476.9998295826,6160382.003679989,"4; 2; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.01,"mg/l",9999999,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","30.07.1996 12.00.00 +02:00","Sø","Blandingsprøve",0.5566666666666666,528586.9999758821,6087722.003783735,"0,49; 0,2; 0,98","Total","Suspenderede stoffer"," =",22,"mg/l",9999999,NA,2
21000272,"VIBORG NØRRESØ, Vandkemi","Viborg nørresø","17.03.1986 12.00.00 +01:00","Sø","Enkeltprøve",0.2,526648.999977655,6257983.003551171,"0,2","Total","Alkalinitet,total TA"," =",1.66,"mmol/l",9999999,NA,2
53000053,"SANKT JØRGENSSØ SYD-BAS, kemi","Skt. jørgens Sø syd-bassin","15.05.2018 12.00.00 +02:00","Sø","Blandingsprøve",0.5666666666666667,723665.999811065,6175816.003650228,"0,5; 0,2; 1","Opløst - filtrat fra filtrering","Nitrit+nitrat-N","<",0.07,"mg/l",9999999,NA,1
44000048,"GRUSGRAVSSØ 1","Grusgravssø 1","05.05.1992 12.00.00 +02:00","Sø","Blandingsprøve",2.266666666666667,598125.9999172913,6133118.0037246905,"0,2; 2,2; 4,4","Total","pH"," =",8.11,"pH",9999999,NA,2
42000229,"H84-Felsted Vestermark 6/RIBNATUR - 377 - vandkemi","Ribnatur-377","21.06.2023 12.00.00 +02:00","Sø","Blandingsprøve",0.4166666666666667,529548.9999750714,6090931.0037773,"0,2; 0,35; 0,7","Total","Nitrogen,total N"," =",1.6,"mg/l",0.02,NA,2
21000374,"RÆVSØ, MIDT","Rævsø","22.11.1983 12.00.00 +01:00","Sø","Enkeltprøve",0,527613.9999767836,6208973.003620364,"0","Total","pH"," =",5.4,"pH",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","21.12.1993 12.00.00 +01:00","Sø","Enkeltprøve",0.5,532692.9999725125,6208262.00362139,"0,5","Total","Alkalinitet,total TA"," =",1.4,"mmol/l",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","14.08.1997 12.00.00 +02:00","Sø","Enkeltprøve",30,552518.9999558639,6218243.003607626,"30","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.248,"mg/l",9999999,NA,2
53000038,"DAMHUSSØEN","Damhussøen","29.09.1998 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",0.95,718515.9998156661,6175584.003653069,"0,5; 1,4","Total","Suspenderede stoffer","<",5,"mg/l",9999999,NA,2
47000014,"OLLERUP SØ AMTST.1","Ollerup Sø","10.12.1979 12.00.00 +01:00","Sø","Enkeltprøve",0.2,594807.9999200405,6103529.0037638005,"0,2","Total","pH"," =",9,"pH",9999999,NA,2
50000030,"FURESØEN STOREKALV AMT ST","Furesøen storekalv","17.04.1997 12.00.00 +02:00","Sø","Blandingsprøve",1.5666666666666669,715761.9998181335,6190674.003633292,"1,5; 3; 0,2","Total","Chlorophyl A"," =",14,"µg/l",9999999,NA,2
64000017,"RØGBØLLE SØ, SYDB, kemi","Røgbøllesø","15.10.1996 12.00.00 +02:00","Sø","Blandingsprøve",0.8333333333333334,666002.9998601868,6065651.003811634,"1,5; 0,8; 0,2","Total","Nitrogen,total N"," =",1.4,"mg/l",9999999,NA,2
21000270,"LOLDRUP SØ, Vandkemi","Loldrup Sø","24.07.2025 12.00.00 +02:00","Sø","Blandingsprøve",0.35,527689.0073603736,6260762.948863291,"0,2; 0,5","Partikelbundet - fra filteret","Chlorophyl (ukorrigeret)"," =",27,"µg/l",0.3,0.9,2
63000001,"STRANDBY SØ - Kemi","Strandby Sø","15.05.2000 12.00.00 +02:00","Sø","Blandingsprøve",0.6,684073.9998450369,6070693.003803103,"0,2; 1","Total","Chlorophyl A"," =",39,"µg/l",9999999,NA,2
44000040,"Troels sø/001","Grusgravssø 4.3","09.08.2018 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,595295.9999196706,6130930.003727576,"2; 0,2; 4","Total","Phosphor, total-P"," =",0.014,"mg/l",0.003,NA,3
30000185,"Sø Syd for Lundtang - vandkemi","Sø syd for lundtang","19.09.2006 12.00.00 +02:00","Sø","Enkeltprøve",0.2,460575.0000331909,6177720.003663656,"0,2","Total","Nitrogen,total N"," =",79,"mg/l",9999999,NA,1
23000162,"GJESING MOSE - vandkemi","Gjesing mose","14.07.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.5,591847.9999229836,6256413.003554172,"0,5","Ej oplyst","COD, susp.stof "," =",45.6,"mg/l",9999999,NA,2
67000515,"Udkæret","Udkæret","18.05.2022 12.00.00 +02:00","Sø","Enkeltprøve",0.2,874409.9994400977,6121630.003303246,"0,2","Total","Alkalinitet,total TA"," =",2.2,"mmol/l",0.05,NA,2
46000154,"FLÆGEN MC/001","Flægen","26.01.1988 12.00.00 +01:00","Sø","Enkeltprøve",0.1,553669.9999547607,6138408.00371707,"0,1","Total","Oxygen indhold"," =",10.4,"mg/l",9999999,NA,2
36000006,"SØGÅRD SØ (SYD, v. Vamdrup) /005 - vandkemi","Søgård Sø, jylland","15.04.1993 12.00.00 +02:00","Sø","Blandingsprøve",2.1,520784.9999824823,6142631.003711158,"2,1","Total","Jern"," =",0.088,"mg/l",9999999,NA,2
47000343,"SÆDBALLE FREDMOSE MC/002","Sædballe fredmose","29.06.2005 12.00.00 +02:00","Sø","Enkeltprøve",0.2,611920.9999055992,6072944.003803656,"0,2","Total","Konduktivitet"," =",69.2,"mS/m",9999999,NA,2
21006574,"Kajesø","Kajesø","28.04.1999 12.00.00 +02:00","Sø","Enkeltprøve",0.5,536923.999968964,6214343.003612932,"0,5","Opløst - filtrat fra filtrering","Silicium"," =",3.5,"mg/l",9999999,NA,2
10000774,"Sandsøen - vandkemi","Sandsøen ved rørdal","12.07.2011 12.00.00 +02:00","Sø","Blandingsprøve",1.1,559961.9999499671,6325360.003453708,"2; 0,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",14.7,"mg Pt/l",1,NA,2
41000009,"Varnæs Skovsø - vandkemi","Varnæs skovsø","14.03.1977 12.00.00 +01:00","Sø","Enkeltprøve",6,538212.999967765,6098471.003769794,"6","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.117,"mg/l",9999999,NA,2
21000320,"SØBYGÅRD SØ - vandkemi","Søbygårdsø","19.10.1987 12.00.00 +01:00","Sø","Puljet prøve / vertikal serie",0.5,550065.999957962,6234790.0035843225,"0,5","Ej oplyst","Jern"," =",0.76,"mg/l",9999999,NA,2
21000338,"ØRNSØ  - vandkemi","Ørnsø","31.07.1991 12.00.00 +02:00","Sø","Enkeltprøve",9,532480.9999727111,6223358.003600268,"9","Total","Chlorophyl (ukorrigeret)"," =",3.9,"µg/l",9999999,NA,2
21000388,"LYNGSØ","Lyngsø","21.08.1996 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",5,533818.9999715874,6223793.003599666,"5","Opløst - filtrat fra filtrering","Silicium"," =",0.8,"mg/l",9999999,NA,2
37000026,"Rygbjerg Sø - vandkemi","Rygbjerg Sø","23.07.1981 12.00.00 +02:00","Sø","Enkeltprøve",12.5,522377.9999811285,6116429.003746088,"12,5","Total","Nitrogen,total N"," =",5.513,"mg/l",9999999,NA,2
47000068,"GUDME SØ ST 1","Gudme Sø","21.06.2000 12.00.00 +02:00","Sø","Enkeltprøve",0.2,608328.9999086647,6112863.003751663,"0,2","Total","Phosphor, total-P"," =",0.71,"mg/l",9999999,NA,2
25000149,"ENSØ, Vandkemi","Ensø","08.03.1988 12.00.00 +01:00","Sø","Blandingsprøve",1,518718.99998425547,6199593.003633364,"1","Total","Konduktivitet"," =",28.5,"mS/m",9999999,NA,2
50000041,"FARUM SØ, FISKEBÆK","Farum Sø","06.02.1973 12.00.00 +01:00","Sø","Enkeltprøve",0,711410.9998219504,6189632.003636545,"0","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.205,"mg/l",9999999,NA,2
1000035,"NORS SØ - vandkemi","Norssø","18.04.1990 12.00.00 +02:00","Sø","Enkeltprøve",0.2,476319.00001976633,6320842.003460006,"0,2","Opløst - filtrat fra filtrering","Silicium"," =",0.2,"mg/l",9999999,NA,2
37000043,"STEVNING DAM 2","Stevning dam","03.06.1981 12.00.00 +02:00","Sø","Enkeltprøve",0.2,522936.9999806592,6122084.0037386,"0,2","Total","pH"," =",7.7,"pH",9999999,NA,2
50000039,"VEJLESØ, MIDT","Vejlesø","22.03.2001 12.00.00 +01:00","Sø","Enkeltprøve",0.2,717013.9998170253,6190183.003633423,"0,2","Total","Silicium"," =",0.018,"mg/l",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","04.06.1991 12.00.00 +02:00","Sø","Enkeltprøve",1.1,532692.9999725125,6208262.00362139,"1,1","Ej oplyst","COD, susp.stof "," =",4.4,"mg/l",9999999,NA,2
